param1,param2
1.26169,0.66718
1.33263,0.53472
1.19485,0.7002
1.4609,0.4866
1.5716,0.48151
1.37541,0.62256
1.19007,0.53948
1.45805,0.62562
1.39246,0.67832
1.29985,0.56681
1.17733,0.65764
1.26598,0.37119
1.16511,0.48223
1.38561,0.50072
1.30601,0.51138
1.19683,0.48206
1.21509,0.52954
1.23577,0.7565
1.01469,0.93165
1.00464,0.72364
1.34311,0.39969
1.60438,0.48207
1.53389,0.60996
1.39628,0.6616
1.2297,0.63344
1.25151,0.51635
1.33919,0.4285
1.37683,0.63926
1.38014,0.43577
1.23925,0.51252
1.34261,0.62216
1.37774,0.58604
1.42799,0.50434
1.40632,0.50118
1.28852,0.65897
1.40896,0.79986
1.5337,0.65646
1.38831,0.46279
1.40493,0.54616
1.38926,0.53438
1.441,0.43199
1.35535,0.62092
1.48758,0.58445
1.47489,0.54034
1.26839,0.68186
1.33915,0.40726
1.24958,0.46069
1.54318,0.55499
1.32104,0.64017
1.47733,0.50708
1.33027,0.5929
1.29869,0.52923
1.35363,0.54227
1.20273,0.73953
1.51873,0.50839
1.47853,0.53831
1.34585,0.55705
1.44507,0.45606
1.35412,0.4991
1.27984,0.58682
1.29808,0.57917
1.41306,0.57238
1.45649,0.49249
1.37437,0.51169
1.33936,0.56583
1.53569,0.52902
1.4082,0.60722
1.31739,0.5727
1.4217,0.60383
1.42414,0.56884
1.39929,0.51796
1.50483,0.62709
1.30217,0.4665
1.47551,0.561
1.44031,0.56576
1.32673,0.57705
1.39003,0.4458
1.45991,0.49934
1.40505,0.44564
1.4253,0.44511
1.43511,0.54235
1.43245,0.60232
1.31962,0.64514
1.38547,0.68559
1.41649,0.52728
1.24535,0.66172
1.37623,0.48738
1.28804,0.52522
1.31564,0.50092
1.31417,0.59564
1.37372,0.66656
1.49887,0.54618
1.2393,0.61782
1.47502,0.45842
1.51146,0.57298
1.48227,0.65029
1.48399,0.64554
1.51323,0.62996
1.44651,0.63789
1.30125,0.57622
1.5516,0.59271
1.32955,0.54436
1.4279,0.50523
1.27997,0.57265
1.4449,0.53088
1.36945,0.51158
1.38374,0.67777
1.22726,0.66072
1.39559,0.64666
1.36171,0.55397
1.32251,0.52381
1.42737,0.60448
1.40277,0.51719
1.29868,0.52687
1.34834,0.49074
1.29463,0.58338
1.52036,0.60551
1.35908,0.5167
1.56068,0.53983
1.36738,0.716
1.22573,0.62182
1.3951,0.65463
1.57551,0.75677
1.51753,0.72185
1.35559,0.71943
1.43282,0.45788
1.1005,0.59348
1.28636,0.39304
1.45152,0.64947
1.56206,0.64054
1.57521,0.72051
1.45347,0.46979
1.35557,0.4427
1.40164,0.54926
1.34127,0.57089
1.38489,0.51458
1.4077,0.46426
1.51591,0.41578
1.61814,0.55517
1.20047,0.73968
1.3588,0.54342
1.22193,0.50005
1.60665,0.67292
1.4458,0.63941
1.34368,0.51442
1.31372,0.82163
1.23329,0.58161
1.3042,0.53909
1.26873,0.44237
1.32203,0.46135
1.34544,0.61401
1.36108,0.48191
1.3709,0.48338
1.35698,0.50754
1.35642,0.57236
1.44516,0.51295
1.42585,0.4901
1.09387,0.61984
1.48039,0.67621
1.13178,0.5917
1.45083,0.6184
1.40096,0.56092
1.36607,0.52395
1.29453,0.67615
1.53338,0.62746
1.29572,0.55994
1.31019,0.48808
1.40489,0.74971
1.24115,0.43496
1.37265,0.53033
1.25462,0.594
1.40861,0.49187
1.11155,0.69638
1.42014,0.41135
1.41565,0.57301
1.37448,0.56645
1.69731,0.59121
1.52687,0.71766
1.45156,0.82115
1.67084,0.52866
1.36542,0.7716
1.42154,0.48315
1.35269,0.61034
1.39271,0.49803
1.26842,0.57027
1.27556,0.5378
1.33515,0.53841
1.37937,0.48324
1.56076,0.51978
1.15423,0.62866
1.638,0.55352
1.42679,0.73007
1.11908,0.60187
1.42949,0.48603
1.37198,0.64833
1.22941,0.57844
1.29099,0.58778
1.2768,0.61244
1.36989,0.53151
1.49051,0.57098
1.39099,0.6486
1.25994,0.624
1.33619,0.54245
1.41581,0.58134
1.51677,0.58566
1.38643,0.49537
1.41997,0.57168
1.51954,0.60898
1.41649,0.59746
1.53971,0.5187
1.44719,0.5887
1.43754,0.59585
1.27697,0.55968
1.30644,0.81594
1.31753,0.57511
1.30961,0.55652
1.48887,0.48791
1.3601,0.54948
1.27777,0.59942
1.28141,0.5676
1.30515,0.45198
1.41487,0.55641
1.45161,0.45874
1.24825,0.62804
1.37561,0.53986
1.3025,0.59747
1.45437,0.43763
1.13351,0.64434
1.53064,0.51391
1.44489,0.52157
1.4642,0.59551
1.28925,0.54162
1.52158,0.55049
1.52915,0.59318
1.28414,0.47077
1.30596,0.55512
1.46735,0.53466
1.29655,0.55187
1.28546,0.54294
1.32766,0.64974
1.40747,0.47337
1.29856,0.6711
1.36178,0.6879
1.17571,0.63536
1.34305,0.36045
1.19838,0.83086
1.05336,0.62929
1.54314,0.45002
1.18975,0.6616
1.19975,0.66421
1.3598,0.40184
1.35884,0.70439
1.5263,0.60118
1.36636,0.5852
1.40175,0.45327
1.256,0.58912
1.36742,0.45709
1.4953,0.50189
1.36006,0.4483
1.47365,0.5384
1.51214,0.57023
1.46992,0.54417
1.23664,0.48349
1.48672,0.71889
1.33441,0.87459
1.19277,0.51368
1.36667,0.57883
1.2597,0.63738
1.41347,0.46882
1.39311,0.51893
1.38614,0.52338
1.28282,0.60179
1.38502,0.50077
1.15256,0.57508
1.43874,0.65844
1.45786,0.48922
1.40484,0.62076
1.46063,0.65492
1.40519,0.60952
1.39303,0.68679
1.31582,0.59328
1.16725,0.6653
1.51733,0.45394
1.19474,0.63732
1.24726,0.64154
1.19795,0.83625
1.48423,0.43677
1.35382,0.46962
1.24303,0.53681
1.47435,0.49948
1.35349,0.47982
1.36213,0.48517
1.16716,0.63686
1.25803,0.64466
1.56446,0.47246
1.45975,0.54775
1.47309,0.55014
1.24565,0.75726
1.494,0.59578
1.40049,0.55366
1.44632,0.58206
1.30848,0.51174
1.62865,0.63049
1.5073,0.56029
1.32318,0.75034
1.27827,0.7555
1.40131,0.62571
1.58296,0.60857
1.57727,0.6052
1.3543,0.46213
1.2315,0.60631
1.31259,0.66221
1.26371,0.55611
1.41535,1.0463
1.75679,0.7385
1.40106,0.7493
1.60644,0.55861
1.42928,0.72007
1.63113,0.56748
1.47456,0.44477
1.23257,0.73103
1.29807,0.65095
1.09545,0.67571
1.49524,0.78691
1.64162,0.55876
1.36324,0.7289
1.71438,0.63298
1.50148,0.80249
1.51919,0.55565
1.1195,0.5919
1.46129,0.47486
1.24159,0.50097
1.39585,0.52982
1.36083,0.67731
1.36109,0.70082
1.60683,0.50768
1.23736,0.7341
1.36776,0.46235
1.29281,0.58489
1.36064,0.57796
1.39354,0.49875
1.31172,0.62894
1.52863,0.72789
1.37627,0.50742
1.44571,0.53056
1.48847,0.49068
1.44849,0.6021
1.26212,0.56314
1.4776,0.44726
1.46699,0.46408
1.40394,0.52628
1.26455,0.60955
1.39529,0.51879
1.29994,0.44177
1.42457,0.67194
1.57894,0.68249
1.36753,0.68983
1.3811,0.42843
1.09313,0.5864
1.48522,0.48152
1.28043,0.5921
1.29561,0.54348
1.49589,0.49537
1.37118,0.56769
1.33527,0.59352
1.33688,0.38052
1.14239,0.81546
1.62821,0.4903
1.39329,0.44911
1.11181,0.80913
1.38632,0.64694
1.38798,0.46323
1.33424,0.63875
1.40535,0.52007
1.23231,0.60644
1.56026,0.51164
1.56445,0.53907
1.26115,0.62656
1.5552,0.49385
1.48242,0.50252
1.42416,0.4196
1.40057,0.42324
1.51111,0.49915
1.36065,0.62767
1.58468,0.59606
1.2675,0.45438
1.38934,0.58381
1.37598,0.46067
1.28828,0.5512
1.4896,0.50287
1.2922,0.61558
1.32773,0.6045
1.41054,0.46407
1.37414,0.63918
1.45268,0.51782
1.474,0.46515
1.39565,0.51884
1.28244,0.6839
1.49588,0.57886
1.31837,0.68881
1.43555,0.56802
1.49733,0.58557
1.4583,0.54624
1.47616,0.46232
1.4117,0.56553
1.35452,0.58048
1.44018,0.50856
1.53102,0.45606
1.46151,0.54338
1.51187,0.5012
1.17301,0.60553
1.32539,0.47846
1.50522,0.52342
1.24099,0.59009
1.32211,0.49401
1.49601,0.48392
1.21965,0.48892
1.34927,0.66371
1.23226,0.68198
1.2949,0.41518
1.00972,0.67018
1.35497,0.50508
1.292,0.43658
1.46054,0.5412
1.53406,0.62346
1.274,0.55889
1.39999,0.44613
1.29457,0.52531
1.3165,0.49441
1.33979,0.6577
1.44481,0.52337
1.31571,0.51919
1.34666,0.49689
1.45313,0.54583
1.36708,0.56778
1.27574,0.58242
1.30131,0.70712
1.43493,0.41337
1.42419,0.54356
1.29837,0.57279
1.48355,0.47777
1.30166,0.55585
1.35111,0.51222
1.37502,0.52597
1.3388,0.56672
1.48603,0.49358
1.27456,0.57664
1.41669,0.47932
1.17722,0.65694
1.43938,0.46235
1.40389,0.61337
1.4566,0.4724
1.29267,0.69859
1.26553,0.68722
1.32535,0.643
1.25214,0.65751
1.17512,0.68394
1.35522,0.52377
1.32715,0.63358
1.36594,0.65993
1.342,0.55037
1.50129,0.49593
1.42037,0.6387
1.52877,0.47507
1.50353,0.57706
1.56433,0.55038
1.35162,0.56308
1.54678,0.51893
1.39067,0.50019
1.42003,0.56714
1.35941,0.44587
1.48522,0.51995
1.44425,0.63068
1.22222,0.61677
1.22865,0.56572
1.19992,0.60329
1.42112,0.51697
1.41902,0.47952
1.20216,0.53016
1.40383,0.45168
1.4276,0.5288
1.30565,0.65849
1.53294,0.57238
1.37834,0.52193
1.38082,0.49203
1.48827,0.50645
1.54307,0.45737
1.45781,0.48831
1.08568,0.53569
1.30602,0.47367
1.29059,0.61285
1.2214,0.60899
1.31622,0.62437
1.32071,0.56105
1.48579,0.46698
1.2228,0.6121
1.29746,0.57008
1.28044,0.58504
1.42811,0.59924
1.197,0.54862
1.27628,0.694
1.39135,0.51206
1.2279,0.55458
1.33323,0.6024
1.43022,0.53464
1.36357,0.47119
1.40582,0.66309
1.43908,0.6263
1.47667,0.54708
1.42122,0.43976
1.41851,0.71263
1.44633,0.62109
1.45977,0.67257
1.52576,0.56489
1.45801,0.51039
1.33776,0.576
1.30883,0.47222
1.44143,0.64873
1.49747,0.63526
1.22454,0.80269
1.39898,0.68353
1.37367,0.60764
1.39108,0.56423
1.38264,0.55393
1.41697,0.50332
1.31591,0.52232
1.25003,0.71433
1.46414,0.47072
1.47274,0.58777
1.44614,0.45877
1.28191,0.61265
1.49592,0.52162
1.5233,0.52653
1.33529,0.60602
1.43673,0.4447
1.30133,0.5879
1.38349,0.47769
1.22937,0.66729
1.4474,0.50935
1.20654,0.50607
1.46108,0.62145
1.5289,0.56927
1.43675,0.55516
1.45235,0.60496
1.36749,0.43415
1.3412,0.47347
1.41982,0.52997
1.35933,0.55841
1.32427,0.5199
1.29304,0.58974
1.44347,0.4771
1.48018,0.40187
1.36607,0.60815
1.41991,0.47543
1.21529,0.52269
1.20762,0.55639
1.34599,0.4464
1.49359,0.5666
1.41215,0.5153
1.25804,0.62588
1.42781,0.43518
1.42019,0.70017
1.23374,0.49247
1.55218,0.69491
1.39286,0.57504
1.31887,0.42095
1.39481,0.64793
1.59606,0.5382
1.24037,0.64586
1.4547,0.50084
1.41049,0.69002
1.34989,0.51904
1.38377,0.51685
1.49613,0.58106
1.20343,0.50037
1.30194,0.54269
1.18759,0.50095
1.64967,0.57991
1.29284,0.67068
1.41533,0.56986
1.38819,0.42051
1.38534,0.52908
1.56967,0.52027
1.44258,0.70351
1.538,0.54243
1.22204,0.63388
1.39667,0.38263
1.51164,0.50343
1.39517,0.39962
1.11674,0.62522
1.29225,0.65845
1.51622,0.54392
1.32423,0.60909
1.35217,0.68309
1.16149,0.59288
1.33592,0.64217
1.55047,0.4961
1.43086,0.40609
1.69994,0.67716
1.4804,0.85161
1.4047,0.53373
1.30394,0.59423
1.42114,0.66249
1.38242,0.49234
1.30604,0.68644
1.46315,0.4346
1.38986,0.41581
1.37183,0.57154
1.25959,0.57308
1.40552,0.59352
1.4974,0.51469
1.3953,0.61769
1.37556,0.45871
1.57959,0.59874
1.40279,0.7278
1.28417,0.42952
1.38016,0.55863
1.45791,0.59224
1.53152,0.51755
1.181,0.73538
1.20217,0.62622
1.51332,0.53456
1.24797,0.59996
1.52468,0.565
1.5855,0.67944
1.43468,0.55894
1.49507,0.52966
1.472,0.66208
1.25339,0.58246
1.3587,0.58199
1.23767,0.77837
1.1865,0.6718
1.38515,0.61852
1.40133,0.48228
1.33647,0.48148
1.51529,0.53816
1.24269,0.56064
1.21886,0.53494
1.22465,0.5141
1.56923,0.49093
1.37662,0.56615
1.46383,0.47493
1.19304,0.74715
1.35121,0.69121
1.34266,0.47239
1.42209,0.47984
1.2413,0.57848
1.36202,0.49997
1.25052,0.54383
1.60645,0.54972
1.5419,0.61932
1.27249,0.63855
1.26636,0.61661
1.38893,0.53125
1.18548,0.89021
1.37386,0.65382
1.19423,0.72942
1.32143,0.48867
1.56672,0.49718
1.30072,0.66682
1.39476,0.63366
1.35839,0.57242
1.49261,0.525
1.36064,0.5735
1.34246,0.45709
1.25602,0.57037
1.44805,0.524
1.25787,0.61518
1.27421,0.55142
1.43988,0.43256
1.35734,0.57598
1.44354,0.5907
1.11526,0.59699
1.51654,0.58
1.3043,0.51017
1.23274,0.50643
1.38471,0.54512
1.29521,0.56129
1.40447,0.51573
1.46051,0.52417
1.41378,0.51556
1.19877,0.52564
1.27591,0.53457
1.31941,0.43707
1.36509,0.65482
1.49793,0.59507
1.42052,0.53972
1.41882,0.52411
1.28169,0.46796
1.19194,0.6021
1.38343,0.63662
1.38401,0.5533
1.3064,0.58312
1.44556,0.54857
1.21485,0.50716
1.49103,0.41455
1.35405,0.64502
1.53148,0.49125
1.31358,0.67886
1.40968,0.67995
1.35698,0.47528
1.19418,0.56323
1.37482,0.59698
1.38348,0.60345
1.32698,0.48835
1.30119,0.54837
1.39033,0.61044
1.37241,0.51648
1.29667,0.54072
1.35683,0.54007
1.39788,0.52198
1.48772,0.65045
1.51787,0.55575
1.08362,0.50703
1.3902,0.60127
1.20191,0.5641
1.32807,0.59331
1.44057,0.54257
1.52061,0.58334
1.39031,0.56347
1.28043,0.74786
1.39124,0.55449
1.24471,0.65206
1.57107,0.40936
1.28601,0.58194
1.38907,0.54486
1.34538,0.53871
1.42328,0.5077
1.25703,0.5418
1.32374,0.63766
1.33075,0.56417
1.10332,0.53934
1.26253,0.51882
1.31321,0.59741
1.46086,0.58037
1.31025,0.45519
1.38485,0.57668
1.45224,0.59729
1.40716,0.59966
1.36581,0.54158
1.3671,0.50645
1.29481,0.59835
1.35631,0.52431
1.48473,0.46937
1.28973,0.52756
1.66283,0.64942
1.61156,0.74801
1.65632,0.70026
1.46402,0.8153
1.58437,0.61797
1.43618,0.37743
1.26634,0.73796
1.25908,0.67652
1.19311,0.60762
1.38328,0.45971
1.40907,0.48581
1.32301,0.51747
1.36871,0.5168
1.31947,0.5552
1.19582,0.64186
1.27162,0.65763
1.42322,0.67249
1.28982,0.42929
1.40166,0.57318
1.34965,0.47781
1.31903,0.53024
1.29685,0.53731
1.41865,0.45971
1.30711,0.48675
1.51775,0.64476
1.62946,0.72327
1.58443,0.61741
1.5377,0.67182
1.39821,0.63453
1.33342,0.4658
1.45779,0.49852
1.35357,0.6727
1.29214,0.54047
1.49671,0.44426
1.31678,0.55636
1.46652,0.53655
1.33739,0.51258
1.30618,0.66329
1.34715,0.52488
1.68085,0.5451
1.41213,0.8123
1.72213,0.57919
1.44789,0.40892
1.18851,0.67185
1.21876,0.57456
1.29091,0.53392
1.44318,0.45254
1.30863,0.47212
1.30562,0.46572
1.22402,0.57543
1.38132,0.43989
1.49932,0.43197
1.39579,0.61717
1.3723,0.47733
1.38121,0.57074
1.35997,0.49706
1.31579,0.60822
1.31865,0.50869
1.32739,0.56662
1.39233,0.48941
1.45227,0.6207
1.4052,0.66043
1.50127,0.61842
1.36771,0.72889
1.50123,0.53194
1.39689,0.54574
1.29749,0.46701
1.32562,0.42385
1.41672,0.6278
1.39917,0.48893
1.25247,0.76945
1.44853,0.67766
1.59708,0.59522
1.50186,0.67514
1.42632,0.58996
1.55568,0.66591
1.27283,0.43844
1.28316,0.47222
1.49991,0.54859
1.38473,0.62129
1.41129,0.68166
1.41841,0.51994
1.40962,0.40614
1.32399,0.48752
1.35464,0.5033
1.22701,0.93176
1.50365,0.72402
1.29199,0.57266
1.35688,0.59464
1.28023,0.63547
1.45717,0.46622
1.37693,0.49218
1.46427,0.6186
1.34407,0.5247
1.31166,0.68225
1.44981,0.54807
1.31582,0.59642
1.38575,0.58245
1.45405,0.75085
1.65321,0.65496
1.36673,0.80569
1.56687,0.66294
1.45105,0.69234
1.36562,0.52749
1.47799,0.59869
1.55283,0.57882
1.35257,0.62338
1.48193,0.62691
1.33649,0.57207
1.43434,0.56842
1.44024,0.50604
1.28403,0.5716
1.31835,0.48771
1.49915,0.55054
1.32736,0.51651
1.4357,0.57526
1.46508,0.63237
1.52718,0.54533
1.30557,0.62471
1.29144,0.56983
1.43825,0.46089
1.26789,0.54209
1.22969,0.64591
1.50304,0.54787
1.39616,0.71725
1.46294,0.49916
1.56589,0.63706
1.45385,0.60597
1.3955,0.50048
1.43017,0.48736
1.56024,0.53015
1.60665,0.67699
1.43705,0.71981
1.23213,0.56344
1.31208,0.63169
1.47951,0.54569
1.27489,0.65334
1.44018,0.41271
1.51379,0.54207
1.33452,0.60159
1.35331,0.56743
1.41447,0.5845
1.44797,0.54557
1.28058,0.55884
1.52785,0.55175
1.397,0.727
1.43756,0.5552
1.2745,0.63341
1.39915,0.50164
1.46276,0.48722
1.49257,0.46094
1.32492,0.58628
1.45721,0.5017
1.46054,0.56071
1.44866,0.59769
1.30695,0.61526
1.31249,0.56837
1.41694,0.53435
1.19314,0.47196
1.44355,0.58759
1.31134,0.60311
1.48159,0.57435
1.31579,0.64447
1.31061,0.51402
1.3745,0.61551
1.54493,0.51702
1.4301,0.71034
1.12267,0.68198
1.56507,0.43642
1.22488,0.67475
1.32585,0.47214
1.35828,0.47612
1.21469,0.59853
1.41387,0.58972
1.45337,0.5701
1.45904,0.69246
1.53667,0.55959
1.37315,0.60146
1.50698,0.57923
1.35842,0.53885
1.29653,0.49345
1.32059,0.54646
1.42391,0.53239
1.52247,0.53934
1.15026,0.52782
1.31555,0.52249
1.25113,0.75856
1.49234,0.5166
1.27515,0.56089
1.33539,0.56521
1.37497,0.59134
1.35602,0.60229
1.3324,0.58893
1.43018,0.57821
1.44497,0.44379
1.18555,0.57137
1.34932,0.46109
1.45573,0.46409
1.28416,0.69033
1.1333,0.64176
1.32487,0.51594
1.3712,0.4815
1.29628,0.50204
1.49884,0.47931
1.41724,0.5889
1.23996,0.70536
1.49238,0.54796
1.32515,0.51724
1.10239,0.61381
1.28298,0.43917
1.24255,0.84862
1.47575,0.58303
1.15242,0.59353
1.52598,0.58122
1.52298,0.62814
1.48598,0.50352
1.62374,0.65804
1.45814,0.69528
1.59141,0.61437
1.46002,0.44735
1.25197,0.68967
1.40914,0.54151
1.29172,0.58867
1.59066,0.5091
1.40971,0.57655
1.46724,0.46513
1.42172,0.55864
1.25968,0.56366
1.30355,0.52729
1.41306,0.4955
1.3319,0.56512
1.65859,0.52591
1.43275,0.59864
1.52584,0.54509
1.43695,0.73424
1.44145,0.50978
1.32279,0.52986
1.1901,0.52552
1.22563,0.51097
1.44414,0.56744
1.45359,0.67672
1.31596,0.52449
1.44258,0.54455
1.48131,0.61069
1.13549,0.69179
1.23575,0.75212
1.29887,0.49735
1.41451,0.52944
1.30011,0.52329
1.32355,0.78967
1.10276,0.65825
1.43531,0.48532
1.46659,0.53053
1.2895,0.60308
1.17495,0.64039
1.26567,0.79169
1.47374,0.47609
1.19852,0.78035
1.52578,0.51332
1.50641,0.55637
1.42194,0.56192
1.58141,0.64921
1.44336,0.68978
1.4934,0.62729
1.57356,0.66395
1.19203,0.4576
1.40896,0.77937
1.27736,0.5337
1.45825,0.46387
1.41454,0.5242
1.37973,0.62215
1.33865,0.4592
1.48301,0.49639
1.41858,0.51596
1.34873,0.51755
1.17872,0.6562
1.25838,0.60844
1.38855,0.54839
1.2478,0.55282
1.19802,0.62633
1.40288,0.6249
1.46868,0.51932
1.28552,0.76116
1.63043,0.45545
1.16938,0.92877
1.49224,0.55832
1.39523,0.78409
1.60399,0.6366
1.35911,0.68653
1.39466,0.66782
1.37897,0.58909
1.4353,0.55619
1.43678,0.71815
1.50571,0.55112
1.30577,0.59927
1.39565,0.51917
1.25183,0.47104
1.28842,0.53616
1.42873,0.50844
1.53429,0.5151
1.24322,0.71049
1.35579,0.58447
1.19669,0.53804
1.34262,0.68064
1.55312,0.50837
1.36916,0.59517
1.2164,0.60585
1.25696,0.48826
1.20227,0.62579
1.2167,0.67369
1.52629,0.42469
1.25479,0.72492
1.27879,0.36181
1.70544,0.60052
1.25862,0.65492
1.56259,0.5211
1.46262,0.63856
1.35061,0.56322
1.42387,0.65622
1.46675,0.64106
1.37371,0.57032
1.41482,0.48339
1.29475,0.51438
1.4842,0.53032
1.3116,0.47088
1.37415,0.42428
1.44947,0.51914
1.28725,0.66991
1.49641,0.425
1.42554,0.5454
1.33183,0.5569
1.38898,0.49849
1.1384,0.5911
1.49724,0.63181
1.56364,0.55238
1.56505,0.56287
1.47157,0.57121
1.17717,0.4841
1.25072,0.48289
1.31951,0.66106
1.36769,0.58766
1.40168,0.55309
1.47869,0.35345
0.9646,0.69198
1.24766,0.77257
1.05612,0.63111
1.299,0.54243
1.26396,0.57053
1.46809,0.52804
1.06076,0.67678
1.39491,0.61119
1.21527,0.57277
1.32774,0.47849
1.40292,0.46498
1.33734,0.50353
1.22965,0.47989
1.30699,0.57248
1.39362,0.49687
1.30143,0.58484
1.19534,0.65475
1.4287,0.53234
1.31341,0.55073
1.40078,0.59544
1.4457,0.5736
1.18106,0.56165
1.36816,0.64834
1.20822,0.45138
1.34263,0.48663
1.36048,0.5061
1.53689,0.69708
1.46927,0.51669
1.40935,0.49084
1.35757,0.50713
1.32031,0.47899
1.25251,0.5732
1.32328,0.4563
1.35271,0.62757
1.50571,0.57806
1.35906,0.63756
1.26353,0.50136
1.41693,0.54224
1.29743,0.60283
1.26223,0.53163
1.46942,0.56626
1.27221,0.57034
1.15253,0.47321
1.50367,0.69736
1.09898,0.55304
1.61717,0.49921
1.19893,0.48878
1.30218,0.5224
1.45419,0.52546
1.41187,0.49532
1.33101,0.49199
1.51615,0.56238
1.61624,0.65586
1.49502,0.62484
1.30561,0.56669
1.39691,0.49049
1.36832,0.53387
1.5411,0.64764
1.60051,0.68793
1.28442,0.52643
1.34979,0.53037
1.27292,0.52693
1.44548,0.5397
1.4231,0.46619
1.37388,0.46191
1.20862,0.59526
1.43402,0.48916
1.35096,0.58191
1.52429,0.56309
1.35372,0.67876
1.54842,0.69713
1.5609,0.65927
1.37034,0.8139
1.17357,0.48569
1.37567,0.46973
1.37469,0.51856
1.29722,0.59431
1.51526,0.60568
1.4798,0.52819
1.33497,0.48238
1.4458,0.5973
1.53733,0.63281
1.22047,0.54874
1.53022,0.62018
1.42171,0.62383
1.32887,0.59556
1.09651,0.64518
1.56385,0.51223
1.33458,0.74139
1.24384,0.54634
1.4006,0.58923
1.40361,0.54659
1.40974,0.56084
1.4393,0.5612
1.38092,0.46186
1.56427,0.59686
1.41542,0.51935
1.43615,0.46877
1.42656,0.5693
1.46943,0.52355
1.27234,0.60632
1.26139,0.61705
1.25578,0.54924
1.30744,0.63318
1.2717,0.71141
1.50362,0.63581
1.3423,0.67383
1.34343,0.63217
1.36801,0.52416
1.3319,0.5086
1.03673,0.66633
1.3232,0.5916
1.53993,0.52167
1.33758,0.60136
1.46145,0.61621
1.39348,0.54793
1.14526,0.56381
1.34895,0.55966
1.29552,0.6079
1.36021,0.57888
1.1319,0.87938
1.23541,0.72659
1.33724,0.60248
1.40754,0.63428
1.22192,0.53122
1.33767,0.57528
1.42625,0.58903
1.30935,0.69377
1.5811,0.52514
1.29683,0.77311
1.70063,0.5337
1.32834,0.5144
1.44123,0.60097
1.49774,0.54058
1.15409,0.60986
1.39238,0.54465
1.50771,0.65149
1.26706,0.56528
1.60455,0.53321
1.3632,0.5898
1.31124,0.53864
1.21867,0.56116
1.15974,0.50471
1.14762,0.5047
1.57668,0.58091
1.4108,0.54501
1.4154,0.4818
1.37113,0.45749
1.48662,0.48633
1.39172,0.79168
1.0879,0.6047
1.33231,0.78205
1.54242,0.54769
1.32756,0.6391
1.41481,0.54623
1.26725,0.62516
1.41962,0.51171
1.35435,0.6221
1.34849,0.61939
1.34956,0.53905
1.53495,0.64125
1.4675,0.6587
1.66296,0.54151
1.50186,0.6768
1.34321,0.49169
1.3737,0.61444
1.55889,0.53489
1.52387,0.55737
1.40837,0.52118
1.47808,0.55576
1.43227,0.46517
1.56321,0.4751
1.20239,0.66676
1.24116,0.59273
1.48969,0.45595
1.10212,0.61767
1.15426,0.42696
1.07999,0.60076
1.36314,0.79086
1.32668,0.50591
1.4057,0.4774
1.35092,0.47156
1.53818,0.55058
1.53064,0.75769
1.52889,0.7728
1.2591,0.6022
1.21777,0.56443
1.4143,0.4901
1.42393,0.57029
1.31905,0.4267
1.14661,0.63974
1.3094,0.47977
1.56838,0.49933
1.28809,0.52972
1.3162,0.45176
1.43905,0.44764
1.31521,0.64294
1.33013,0.60666
1.35822,0.42055
1.30211,0.59378
1.4594,0.43164
1.33208,0.54028
1.49513,0.60055
1.464,0.62166
1.41997,0.60059
1.31747,0.53476
1.4343,0.61745
1.36726,0.67361
1.55279,0.57145
1.23311,0.5251
1.30799,0.46442
1.33225,0.57162
1.50252,0.48364
1.34186,0.5707
1.42531,0.52902
1.32294,0.56504
1.42855,0.48543
1.3276,0.61546
1.2841,0.63675
1.39591,0.42662
1.47052,0.61092
1.36506,0.58228
1.46165,0.59074
1.20422,0.63671
1.40438,0.56611
1.18317,0.58087
1.45329,0.44784
1.42542,0.56198
1.38513,0.42592
1.40456,0.68693
1.37318,0.58101
1.3903,0.43618
1.58634,0.68492
1.51706,0.46982
1.35071,0.64742
1.54084,0.59053
1.26339,0.57278
1.37503,0.51894
1.36009,0.48311
1.45456,0.50184
1.4084,0.48069
1.48891,0.58231
1.36584,0.52281
1.25463,0.55842
1.48919,0.50915
1.47046,0.51907
1.37511,0.58172
1.35477,0.57022
1.46822,0.48531
1.33661,0.63538
1.44483,0.44413
1.20663,0.74917
1.39458,0.62823
1.39971,0.59049
1.64993,0.59315
1.54521,0.74521
1.3156,0.45677
1.19124,0.54466
1.11219,0.84604
1.36791,0.48346
1.33318,0.64354
1.24982,0.44139
1.40747,0.55643
1.34551,0.72407
1.45294,0.67733
1.47271,0.53505
1.48733,0.61222
1.30967,0.45469
1.23019,0.51131
1.38425,0.5445
1.29164,0.63179
1.28709,0.55667
1.35238,0.47257
1.42906,0.59889
1.2591,0.57343
1.30326,0.47808
1.40676,0.54286
1.487,0.50619
1.19892,0.68644
1.19062,0.60503
1.34874,0.73394
1.42615,0.68694
1.3887,0.6925
1.4031,0.61438
1.11542,0.572
1.30348,0.42404
1.4752,0.56041
1.33893,0.62784
1.36971,0.5082
1.39347,0.5444
1.3276,0.59987
1.39222,0.61163
1.40025,0.68498
1.38019,0.58378
1.20778,0.45128
1.30147,0.58041
1.32506,0.52623
1.30126,0.51669
1.52781,0.51211
1.38359,0.57041
1.25645,0.50096
1.42732,0.55771
1.36992,0.51933
1.11825,0.44112
1.56415,0.63598
1.35033,0.78398
1.15837,0.73199
1.43297,0.39612
1.41602,0.49055
1.41558,0.47664
1.4726,0.47263
1.36904,0.60502
1.49639,0.49581
1.4107,0.5843
